	name2	chrom	cdsStart	cdsEnd
1939073	AC091074.3	chr15	46317393	46351753
1939078	AC091074.2	chr15	46365836	46381043
1939083	AC012405.1	chr15	46410309	46661103
1939087	AC073941.1	chr15	46693288	46804844
1939091	SEMA6D	chr15	47184101	47774223
1939541	AC084882.1	chr15	47274183	47275164
1939545	AC023905.1	chr15	47359430	47396732
1939561	AC009558.1	chr15	47397501	47399554
1939565	AC009558.2	chr15	47525169	47527756
1939569	AC012050.1	chr15	47603880	47606352
1939574	LINC01491	chr15	47774219	47846266
1939684	AC092078.2	chr15	47812729	48050507
1939705	AC092078.1	chr15	47944044	47949509
1939709	AC092078.3	chr15	47956521	47988044
1939714	SLC24A5	chr15	48120990	48142672
1939774	MYEF2	chr15	48134632	48178353
1940037	CTXN2	chr15	48178122	48203758
1940076	SLC12A1	chr15	48178438	48304078
1940525	AC066612.1	chr15	48187121	48191691
1940540	AC066612.2	chr15	48192191	48201684
1940544	AC023355.1	chr15	48312353	48331856
1940555	DUT	chr15	48331011	48343373
1940719	FBN1	chr15	48408306	48645849
1941013	AC022467.2	chr15	48524308	48526051
1941017	AC022467.1	chr15	48528980	48529728
1941020	AC084757.3	chr15	48645951	48652016
1941024	AC084757.4	chr15	48662531	48663056
1941027	CEP152	chr15	48712928	48811146
1941265	AC084757.2	chr15	48729080	48729844
1941269	AC012379.1	chr15	48783190	48784121
1941273	AC012379.2	chr15	48810701	48811909
1941279	SHC4	chr15	48823741	48963919
1941392	EID1	chr15	48878134	48880173
1941409	AC091073.1	chr15	48938236	48948031
1941415	SECISBP2L	chr15	48988476	49046447
1941583	AC013452.2	chr15	49101791	49103264
1941587	COPS2	chr15	49106068	49155661
1941731	GALK2	chr15	49155656	49367869
1942107	FAM227B	chr15	49326962	49620929
1942296	AC022306.2	chr15	49343608	49344254
1942299	AC022306.3	chr15	49353485	49354034
1942302	FGF7	chr15	49423178	49488775
1942366	DTWD1	chr15	49621037	49656232
1942491	ATP8B4	chr15	49858238	50182817
1942890	AC025040.1	chr15	49877299	49883525
1942903	SLC27A2	chr15	50182196	50236385
1942983	HDC	chr15	50241947	50265965
1943076	GABPB1	chr15	50275392	50355408
1943262	GABPB1-IT1	chr15	50348936	50354861
1943265	GABPB1-AS1	chr15	50354959	50372202
1943299	AC022087.1	chr15	50359450	50360194
1943303	USP8	chr15	50424380	50514421
1943625	AC012170.3	chr15	50494018	50497080
1943629	AC012170.2	chr15	50497195	50498744
1943634	USP50	chr15	50500562	50546708
1943706	TRPM7	chr15	50552473	50686797
1943951	AC084756.1	chr15	50557601	50560500
1943956	SPPL2A	chr15	50702266	50765709
1944051	AC012100.2	chr15	50746709	50749829
1944055	AC021752.1	chr15	50839875	50908603
1944080	AP4E1	chr15	50908672	51005895
1944305	MIR4713HG	chr15	51037488	51293912
1944310	TNFAIP8L3	chr15	51056598	51105276
1944340	AC073964.1	chr15	51064609	51069586
1944344	CYP19A1	chr15	51208057	51338601
1944623	AC020891.3	chr15	51278927	51280015
1944627	AC020891.2	chr15	51315841	51321996
1944632	GLDN	chr15	51341655	51408005
1944755	AC020891.1	chr15	51367377	51369110
1944759	AC066613.2	chr15	51414097	51498833
1944767	DMXL2	chr15	51447711	51622833
1945146	AC066613.1	chr15	51455268	51460582
1945161	SCG3	chr15	51681492	51721026
1945231	AC020892.1	chr15	51693216	51695765
1945235	AC020892.2	chr15	51707995	51715220
1945240	LYSMD2	chr15	51723011	51751585
1945283	TMOD2	chr15	51751597	51816363
1945379	AC026770.1	chr15	51752485	51756475
1945383	TMOD3	chr15	51829628	51947295
1945491	AC090971.5	chr15	51833134	51833426
1945494	AC090971.2	chr15	51887560	51901123
1945500	AC090971.1	chr15	51908902	51909642
1945504	LEO1	chr15	51938025	51971778
1945562	MAPK6	chr15	51952106	52067375
1945605	MAPK6-DT	chr15	52010999	52019095
1945609	AC090970.2	chr15	52017167	52018032
1945612	AC090970.1	chr15	52033707	52035625
1945616	AC023906.5	chr15	52056675	52100523
1945620	AC023906.2	chr15	52082302	52086574
1945625	BCL2L10	chr15	52109263	52112775
1945644	GNB5	chr15	52115105	52191369
1945803	AC023906.3	chr15	52116574	52122131
1945807	AC023906.4	chr15	52124561	52140246
1945816	CERNA1	chr15	52179999	52206915
1945828	MYO5C	chr15	52192322	52295804
1946118	MYO5A	chr15	52307283	52529050
1946750	ARPP19	chr15	52547045	52569883
1946898	AC025917.1	chr15	52577842	52598709
1946908	FAM214A	chr15	52581317	52709817
1947158	AC009754.1	chr15	52648634	52649866
1947162	AC009754.2	chr15	52679474	52690077
1947167	ONECUT1	chr15	52755053	52791078
1947202	AC016044.1	chr15	52800168	52805972
1947225	LINC02490	chr15	53116365	53129698
1947230	AC066614.1	chr15	53419865	53453487
1947234	WDR72	chr15	53513741	53762878
1947465	AC084759.2	chr15	53946709	53984010
1947510	UNC13C	chr15	53978201	54633414
1947698	AC025272.1	chr15	55056723	55092177
1947708	AC011912.1	chr15	55171378	55176739
1947711	RSL24D1	chr15	55180806	55197049
1947769	RAB27A	chr15	55202966	55319113
1947930	AC018926.2	chr15	55288849	55289346
1947933	PIGBOS1	chr15	55317184	55319161
1947959	PIGB	chr15	55318960	55355648
1948106	CCPG1	chr15	55340032	55408510
1948293	AC018926.1	chr15	55343141	55343575
1948296	AC018926.3	chr15	55346347	55346752
1948299	C15orf65	chr15	55408495	55418798
1948312	DNAAF4	chr15	55410525	55508234
1948445	PYGO1	chr15	55538890	55588947
1948481	AC012378.2	chr15	55588666	55589811
1948485	PRTG	chr15	55611544	55743152
1948565	AC012378.1	chr15	55680385	55681463
1948569	NEDD4	chr15	55826922	55993746
1949011	RFX7	chr15	56087280	56243266
1949075	TEX9	chr15	56244009	56445997
1949225	AC068726.1	chr15	56248787	56249127
1949228	AC084782.1	chr15	56394321	56396785
1949231	AC084782.2	chr15	56408483	56410186
1949235	MNS1	chr15	56421544	56465137
1949269	AC084782.3	chr15	56447120	56447697
1949272	AC090518.1	chr15	56542952	56629592
1949293	ZNF280D	chr15	56630181	56734086
1949557	AC090517.2	chr15	56729932	56730611
1949560	AC090517.5	chr15	56795460	56918499
1949583	AC010999.2	chr15	56887107	56888219
1949587	AC010999.1	chr15	56908312	56908635
1949590	TCF12	chr15	56918623	57299281
1950084	LINC00926	chr15	57300365	57307769
1950098	LINC01413	chr15	57319138	57325039
1950110	CGNL1	chr15	57375967	57550727
1950167	AC025271.3	chr15	57477484	57478329
1950171	AC025271.2	chr15	57527187	57529009
1950175	AC025271.4	chr15	57553955	57555680
1950178	MYZAP	chr15	57591904	57685364
1950267	GCOM1	chr15	57591908	57714745
1950695	POLR2M	chr15	57706695	57782762
1950782	AC090651.1	chr15	57720295	57720928
1950785	ALDH1A2	chr15	57953424	58497866
1951085	AC012653.2	chr15	57990217	57990636
1951088	AC025431.1	chr15	58065225	58071043
1951093	AQP9	chr15	58138169	58185911
1951150	LIPC	chr15	58410569	58569844
1951264	LIPC-AS1	chr15	58434890	58498735
1951269	AC084781.1	chr15	58454327	58454982
1951272	AC084781.2	chr15	58456188	58456348
1951275	AC018904.2	chr15	58521311	58523371
1951279	AC018904.1	chr15	58587507	58591676
1951283	ADAM10	chr15	58588809	58749791
1951460	AC090515.6	chr15	58749923	58761004
1951464	AC090515.2	chr15	58768072	58770974
1951468	MINDY2	chr15	58771192	58861900
1951565	AC090515.5	chr15	58815272	58817728
1951569	AC090515.4	chr15	58856831	58865063
1951573	RNF111	chr15	58865175	59097419
1951751	SLTM	chr15	58879050	58933679
1952131	AC025918.1	chr15	58889967	58894082
1952135	CCNB2	chr15	59105126	59125045
1952204	AC092757.3	chr15	59115547	59116089
1952207	AC092757.2	chr15	59121034	59133250
1952211	MYO1E	chr15	59132434	59372871
1952365	LDHAL6B	chr15	59206843	59208588
1952373	AC092756.1	chr15	59266720	59271162
1952377	AC092868.2	chr15	59348648	59359889
1952381	FAM81A	chr15	59372693	59523555
1952531	GCNT3	chr15	59594875	59640239
1952607	GTF2A2	chr15	59638062	59657541
1952707	AC092755.1	chr15	59644298	59672302
1952711	BNIP2	chr15	59659146	59689534
1952881	AC092755.2	chr15	59688517	59689418
1952885	AC092079.2	chr15	59801347	59814749
1952890	FOXB1	chr15	60004234	60061730
1952908	AC009654.1	chr15	60073554	60118320
1952913	AC037433.1	chr15	60215537	60223272
1952918	ANXA2	chr15	60347134	60402883
1953567	ICE2	chr15	60419609	60479160
1953808	RORA-AS1	chr15	60479152	60630637
1953850	RORA	chr15	60488284	61229302
1954021	AC107241.1	chr15	60529973	60545159
1954025	AC009560.1	chr15	60593027	60593460
1954028	AC009560.3	chr15	60634503	60640915
1954034	AC009560.4	chr15	60642054	60659791
1954040	RORA-AS2	chr15	60681564	60687248
1954051	AC022898.1	chr15	60763593	60765625
1954061	AC022898.2	chr15	60847757	60849068
1954064	AC012404.1	chr15	61181249	61195938
1954070	AC012404.2	chr15	61211913	61214231
1954074	AC107905.1	chr15	61239906	61240331
1954077	AC104574.2	chr15	61298791	61635449
1954084	AC104574.1	chr15	61598514	61605241
1954088	AC018618.1	chr15	61638928	61715171
1954102	LINC02349	chr15	61729765	61731389
1954113	AC009554.1	chr15	61834682	61935738
1954124	VPS13C	chr15	61852389	62060473
1954992	AC009554.2	chr15	61861109	61894164
1954997	AC104590.1	chr15	62060503	62062434
1955003	C2CD4A	chr15	62066977	62070917
1955013	C2CD4B	chr15	62163535	62165285
1955023	AC126323.2	chr15	62196066	62222911
1955037	AC126323.3	chr15	62230384	62231895
1955043	AC126323.6	chr15	62274163	62278365
1955050	AC126323.5	chr15	62284190	62285006
1955054	AC032011.1	chr15	62387327	62388875
1955057	TLN2	chr15	62390526	62844631
1955398	AC100839.1	chr15	62637172	62645291
1955407	AC100839.2	chr15	62682916	62690448
1955413	AC103740.1	chr15	62827675	62884034
1955430	AC103740.2	chr15	62895812	62899543
1955434	TPM1	chr15	63042632	63071915
1956035	TPM1-AS	chr15	63046034	63049387
1956041	AC079328.2	chr15	63070025	63071911
1956045	AC087612.1	chr15	63091085	63110589
1956070	LACTB	chr15	63121833	63142061
1956115	RPS27L	chr15	63125872	63158021
1956198	RAB8B	chr15	63189560	63267776
1956302	APH1B	chr15	63276018	63309126
1956410	CA12	chr15	63321378	63381846
1956497	LINC02568	chr15	63390136	63438320
1956521	AC007950.1	chr15	63456294	63469356
1956526	AC007950.2	chr15	63500737	63503083
1956529	USP3	chr15	63504511	63594640
1956960	USP3-AS1	chr15	63544247	63601589
1957030	FBXL22	chr15	63597353	63602428
1957067	HERC1	chr15	63608618	63833948
1957348	AC073167.1	chr15	63675146	63713758
1957354	DAPK2	chr15	63907036	64072033
1957553	AC015914.1	chr15	63928274	63935953
1957559	CIAO2A	chr15	64072565	64093857
1957632	SNX1	chr15	64094123	64146090
1957899	SNX22	chr15	64151715	64157481
1957966	PPIB	chr15	64155812	64163205
1957990	CSNK1G1	chr15	64165525	64356173
1958348	PCLAF	chr15	64364304	64387687
1958427	TRIP4	chr15	64387748	64455303
1958566	ZNF609	chr15	64460742	64686068
1958608	AC091231.1	chr15	64470253	64471364
1958612	OAZ2	chr15	64687573	64703281
1958693	AC100830.3	chr15	64695041	64695594
1958696	AC100830.2	chr15	64696622	64696861
1958699	AC100830.1	chr15	64701248	64719602
1958703	RBPMS2	chr15	64739891	64775589
1958746	PIF1	chr15	64815632	64825668
1958864	PLEKHO2	chr15	64841883	64868002
1958897	AC069368.2	chr15	64878428	64882385
1958901	ANKDD1A	chr15	64911902	64958691
1959090	AC103691.2	chr15	64943240	64943672
1959093	AC103691.1	chr15	64950916	64951435
1959096	SPG21	chr15	64963022	64990310
1959290	MTFMT	chr15	65001512	65029639
1959383	SLC51B	chr15	65045387	65053397
1959397	AC013553.3	chr15	65049188	65049802
1959400	RASL12	chr15	65053337	65076690
1959444	KBTBD13	chr15	65076816	65079939
1959451	AC013553.4	chr15	65083042	65083663
1959454	UBAP1L	chr15	65092770	65115197
1959503	PDCD7	chr15	65117379	65133808
1959529	CLPX	chr15	65148219	65185342
1959623	CILP	chr15	65194760	65211473
1959647	PARP16	chr15	65234460	65300618
1959717	IGDCC3	chr15	65327127	65378002
1959798	IGDCC4	chr15	65381484	65422947
1959872	DPP8	chr15	65442463	65517704
1960234	HACD3	chr15	65530418	65578349
1960482	INTS14	chr15	65578753	65611289
1960799	SLC24A1	chr15	65611366	65660995
1960970	AC011939.3	chr15	65655620	65656085
1960973	DENND4A	chr15	65658046	65792293
1961266	RAB11A	chr15	65726054	65891989
1961364	AC011939.2	chr15	65766460	65767398
1961368	MEGF11	chr15	65895079	66253747
1961692	AC055855.2	chr15	66278498	66293357
1961696	DIS3L	chr15	66293217	66333898
1961926	AC055855.1	chr15	66314914	66331703
1961930	TIPIN	chr15	66336191	66386746
1962019	MAP2K1	chr15	66386817	66492312
1962072	AC116913.1	chr15	66488658	66492109
1962076	SNAPC5	chr15	66490135	66497780
1962167	RPL4	chr15	66498015	66524532
1962317	ZWILCH	chr15	66504959	66550130
1962590	LCTL	chr15	66547179	66565979
1962683	LINC01169	chr15	66582190	66685794
1962690	SMAD6	chr15	66702236	66782849
1962740	AC013564.1	chr15	66740445	66741151
1962743	AC110048.2	chr15	66860303	66867023
1962746	AC093334.1	chr15	66919811	66931755
1962750	LINC02206	chr15	66931537	66956518
1962755	AC087482.1	chr15	66984103	67065268
1962794	SMAD3	chr15	67063763	67195169
1962987	AC012568.1	chr15	67142734	67146939
1962992	AAGAB	chr15	67200667	67255195
1963099	IQCH	chr15	67254786	67502260
1963359	IQCH-AS1	chr15	67290636	67521844
1963407	C15orf61	chr15	67521131	67530146
1963432	AC016355.1	chr15	67541072	67542604
1963435	MAP2K5	chr15	67542703	67807117
1963715	SKOR1	chr15	67819704	67834582
1963819	AC009292.2	chr15	67832725	67873866
1963827	AC009292.1	chr15	67834310	67838879
1963832	PIAS1	chr15	68054179	68198603
1963956	CALML4	chr15	68190705	68206110
1964039	CLN6	chr15	68206992	68257211
1964349	AC107871.2	chr15	68267792	68277994
1964356	FEM1B	chr15	68277745	68295862
1964387	ITGA11	chr15	68296532	68432163
1964544	AC100825.1	chr15	68483202	68487149
1964549	CORO2B	chr15	68578969	68727806
1964663	ANP32A	chr15	68778535	68820897
1964754	SPESP1	chr15	68818221	68946811
1964770	AC087639.2	chr15	68880663	68928941
1964775	NOX5	chr15	68930525	69062762
1965020	AC027088.5	chr15	68985795	68998679
1965025	AC027088.3	chr15	69037549	69043565
1965029	EWSAT1	chr15	69072926	69095820
1965067	AC027088.2	chr15	69080879	69099987
1965074	GLCE	chr15	69160584	69272217
1965108	AC026992.2	chr15	69278328	69298795
1965119	AC026992.1	chr15	69278675	69295322
1965128	PAQR5	chr15	69298912	69407780
1965216	AC027237.4	chr15	69391192	69392149
1965220	AC027237.3	chr15	69396904	69415029
1965240	KIF23	chr15	69414246	69448427
1965671	RPLP1	chr15	69452814	69456205
1965713	AC027237.2	chr15	69458522	69461806
1965717	DRAIC	chr15	69462921	69843120
1966086	AC100826.1	chr15	69564724	69565790
1966090	AC021818.1	chr15	69820756	69835111
1966101	TLE3	chr15	70047790	70098176
1966927	AC026583.1	chr15	70195638	70198509
1966932	AC048383.1	chr15	70321576	70326742
1966936	LINC02205	chr15	70503907	70505928
1966940	AC009434.1	chr15	70556521	70562722
1966944	LINC02204	chr15	70570958	70586606
1966948	SALRNA3	chr15	70615547	70616567
1966951	SALRNA2	chr15	70635249	70637314
1966954	UACA	chr15	70654554	70763558
1967220	AC009269.2	chr15	70748932	70754177
1967224	AC009269.5	chr15	70758269	70758856
1967227	AC009269.3	chr15	70768011	70778868
1967231	LARP6	chr15	70829130	70854157
1967271	AC009269.4	chr15	70848883	70849770
1967275	LRRC49	chr15	70853239	71053657
1967793	THAP10	chr15	70881342	70892433
1967814	THSD4	chr15	71096952	71783383
1967929	CT62	chr15	71110244	71115500
1967960	THSD4-AS1	chr15	71147650	71189064
1967993	AC064799.2	chr15	71332120	71352460
1968002	AC108861.1	chr15	71547280	71549832
1968007	NR2E3	chr15	71792638	71818259
1968076	AC104938.1	chr15	71818396	71823384
1968091	MYO9A	chr15	71822291	72118577
1968622	AC022872.1	chr15	71972206	72040265
1968629	SENP8	chr15	72114258	72143692
1968675	AC020779.2	chr15	72140504	72155459
1968679	GRAMD2A	chr15	72159806	72197787
1968817	PKM	chr15	72199029	72231822
1969190	PARP6	chr15	72241181	72272999
1969783	AC009690.2	chr15	72278867	72351794
1969788	CELF6	chr15	72284727	72320157
1969933	HEXA	chr15	72340919	72376476
1970215	HEXA-AS1	chr15	72376113	72378788
1970218	TMEM202	chr15	72398302	72408367
1970273	TMEM202-AS1	chr15	72407778	72475168
1970281	AC079322.1	chr15	72465128	72466262
1970284	ARIH1	chr15	72474330	72602987
1970384	AC100827.3	chr15	72589691	72591845
1970387	LINC02259	chr15	72608481	72636962
1970397	AC100827.4	chr15	72615810	72618250
1970400	GOLGA6B	chr15	72654738	72666394
1970446	HIGD2B	chr15	72675788	72686182
1970458	BBS4	chr15	72686179	72738475
1970825	ADPGK	chr15	72751369	72785846
1970972	ADPGK-AS1	chr15	72782835	72798199
1970985	AC103874.1	chr15	72858354	72887128
1970989	NEO1	chr15	73051710	73305205
1971316	AC068397.1	chr15	73255334	73256109
1971320	HCN4	chr15	73319859	73368958
1971342	AC068397.2	chr15	73335260	73342387
1971352	REC114	chr15	73443164	73560013
1971385	NPTN	chr15	73560014	73634134
1971527	NPTN-IT1	chr15	73567012	73569294
1971530	CD276	chr15	73683966	73714514
1971792	AC022188.1	chr15	73730048	73731711
1971795	INSYN1	chr15	73735431	73752747
1971828	INSYN1-AS1	chr15	73752317	73770613
1971840	AC018943.1	chr15	73870949	73873540
1971848	TBC1D21	chr15	73873564	73889214
1971926	LOXL1-AS1	chr15	73908071	73928248
1971984	LOXL1	chr15	73925989	73952137
1972038	STOML1	chr15	73978926	73994622
1972199	PML	chr15	73994673	74047827
1972530	AC013486.1	chr15	74040190	74043332
1972534	GOLGA6A	chr15	74069857	74082550
1972588	ISLR2	chr15	74100311	74138540
1972707	AC010931.2	chr15	74125915	74129341
1972720	AC010931.3	chr15	74152800	74179226
1972725	ISLR	chr15	74173710	74176872
1972758	STRA6	chr15	74179466	74212267
1973297	CCDC33	chr15	74202705	74336472
1973484	AC023300.1	chr15	74303005	74304343
1973488	AC023300.2	chr15	74311516	74319688
1973492	CYP11A1	chr15	74337759	74367646
1973615	AC090826.1	chr15	74365435	74371211
1973620	AC090826.2	chr15	74374678	74375511
1973623	LINC02255	chr15	74379083	74390535
1973628	SEMA7A	chr15	74409289	74433958
1973729	AC090826.3	chr15	74429445	74431449
1973733	UBL7	chr15	74445977	74461182
1973929	UBL7-AS1	chr15	74461265	74513636
1973977	AC012435.3	chr15	74489602	74516959
1973983	ARID3B	chr15	74541177	74598131
1974050	CLK3	chr15	74598500	74645414
1974373	AC100835.2	chr15	74598919	74599397
1974376	AC100835.1	chr15	74613194	74615596
1974380	EDC3	chr15	74630558	74696292
1974605	CYP1A1	chr15	74719542	74725536
1974791	CYP1A2	chr15	74748845	74756607
1974811	CSK	chr15	74782057	74803198
1974992	LMAN1L	chr15	74812716	74825757
1975116	CPLX3	chr15	74826627	74831802
1975128	ULK3	chr15	74836118	74843346
1975575	SCAMP2	chr15	74843730	74873365
1975731	MPI	chr15	74890005	74902219
1976043	FAM219B	chr15	74899992	74906883
1976280	COX5A	chr15	74919791	74938083
1976361	RPP25	chr15	74954416	74957464
1976369	SCAMP5	chr15	74957219	75021495
1976620	PPCDC	chr15	75023586	75117462
1976727	C15orf39	chr15	75195643	75212169
1976790	AC113208.4	chr15	75211301	75212167
1976794	AC113208.5	chr15	75225784	75227185
1976798	GOLGA6C	chr15	75258599	75270199
1976839	GOLGA6D	chr15	75282835	75295807
1976916	COMMD4	chr15	75336020	75343224
1977166	AC068338.3	chr15	75346744	75347161
1977169	NEIL1	chr15	75346955	75357115
1977401	MAN2C1	chr15	75355207	75368612
1977983	AC068338.2	chr15	75368155	75369584
1977986	SIN3A	chr15	75369379	75455842
1978232	AC105137.2	chr15	75452964	75453947
1978235	PTPN9	chr15	75463251	75579315
1978323	SNUPN	chr15	75598083	75626469
1978496	AC105020.3	chr15	75624793	75625690
1978500	AC105020.2	chr15	75636139	75639239
1978505	IMP3	chr15	75639085	75648706
1978526	AC105020.6	chr15	75639760	75640976
1978529	AC105020.5	chr15	75645020	75645442
1978532	SNX33	chr15	75647906	75662301
1978551	CSPG4	chr15	75674322	75712848
1978577	AC105020.4	chr15	75676227	75677162
1978581	AC105020.1	chr15	75678548	75680752
1978584	ODF3L1	chr15	75724041	75727688
1978598	DNM1P35	chr15	75727670	75738623
1978603	AC019294.2	chr15	75737820	75763322
1978665	AC019294.3	chr15	75759501	75762405
1978668	UBE2Q2	chr15	75843307	75901078
1978818	FBXO22	chr15	75903876	75942511
1978940	NRG4	chr15	75935969	76059795
1979194	TMEM266	chr15	76059958	76229121
1979285	AC091100.1	chr15	76174891	76181486
1979290	ETFA	chr15	76215353	76311472
1979629	AC027243.3	chr15	76263197	76275387
1979633	ISL2	chr15	76336773	76342475
1979669	AC027243.1	chr15	76339609	76342063
1979674	AC027243.2	chr15	76343642	76344365
1979677	SCAPER	chr15	76347904	76905444
1980178	RCN2	chr15	76931738	76954393
1980256	PSTPIP1	chr15	76993359	77037475
1980611	TSPAN3	chr15	77041404	77083984
1980734	AC090181.1	chr15	77043680	77045160
1980738	AC090181.2	chr15	77067654	77068325
1980741	PEAK1	chr15	77100656	77420144
1980845	HMG20A	chr15	77420412	77485607
1980989	AC046168.1	chr15	77525540	77534110
1980993	AC046168.2	chr15	77568970	77608888
1981003	LINGO1	chr15	77613027	77820900
1981149	LINGO1-AS1	chr15	77641764	77652292
1981167	LINGO1-AS2	chr15	77660052	77668074
1981172	AC105133.1	chr15	77787193	77788674
1981179	AC104758.4	chr15	77916522	77922019
1981183	AC104758.5	chr15	77954075	77963654
1981187	TBC1D2B	chr15	77984036	78077724
1981297	AC104758.2	chr15	77993405	77995289
